,Unnamed: 0,id,year,datetime,lat,lon,dep,mag,station,p_arrival_time,s_arrival_time
0,536619,1172862,2015,2015-06-01T00:35:49.610Z,45.9447,-129.9855,0.59,0.0,OOAXEC3,0.42,0.93
1,536620,1172862,2015,2015-06-01T00:35:49.610Z,45.9447,-129.9855,0.59,0.0,OOAXEC2,0.4,0.97
2,536621,1172862,2015,2015-06-01T00:35:49.610Z,45.9447,-129.9855,0.59,0.0,OOAXAS1,0.56,1.19
3,536622,1172862,2015,2015-06-01T00:35:49.610Z,45.9447,-129.9855,0.59,0.0,OOAXCC1,0.62,1.37
4,536623,1172862,2015,2015-06-01T00:35:49.610Z,45.9447,-129.9855,0.59,0.0,OOAXEC1,0.34,0.75
5,536624,1172863,2015,2015-06-01T00:44:50.590Z,45.971,-129.9943,0.83,0.0,OOAXEC3,0.96,1.82
6,536625,1172863,2015,2015-06-01T00:44:50.590Z,45.971,-129.9943,0.83,0.0,OOAXEC2,0.93,1.76
7,536626,1172863,2015,2015-06-01T00:44:50.590Z,45.971,-129.9943,0.83,0.0,OOAXCC1,0.64,1.15
8,536627,1172863,2015,2015-06-01T00:44:50.590Z,45.971,-129.9943,0.83,0.0,OOAXEC1,0.74,1.41
9,536628,1172865,2015,2015-06-01T03:51:26.070Z,45.9428,-129.9832,0.5,0.0,OOAXEC3,0.27,0.84
10,536629,1172865,2015,2015-06-01T03:51:26.070Z,45.9428,-129.9832,0.5,0.0,OOAXEC1,0.42,0.79
11,536630,1172866,2015,2015-06-01T04:27:35.690Z,45.9508,-129.9918,1.04,0.0,OOAXEC3,0.58,1.22
12,536631,1172866,2015,2015-06-01T04:27:35.690Z,45.9508,-129.9918,1.04,0.0,OOAXCC1,0.46,1.05
13,536632,1172866,2015,2015-06-01T04:27:35.690Z,45.9508,-129.9918,1.04,0.0,OOAXEC1,0.4,0.9
14,536633,1172867,2015,2015-06-01T04:34:14.540Z,45.952,-129.9837,1.15,0.0,OOAXEC3,0.65,1.15
15,536634,1172867,2015,2015-06-01T04:34:14.540Z,45.952,-129.9837,1.15,0.0,OOAXAS1,0.71,1.39
16,536635,1172867,2015,2015-06-01T04:34:14.540Z,45.952,-129.9837,1.15,0.0,OOAXCC1,0.58,1.23
17,536636,1172867,2015,2015-06-01T04:34:14.540Z,45.952,-129.9837,1.15,0.0,OOAXEC1,0.38,0.76
18,536637,1172868,2015,2015-06-01T04:52:10.190Z,45.9518,-129.9903,1.27,0.0,OOAXAS1,0.7,1.27
19,536638,1172868,2015,2015-06-01T04:52:10.190Z,45.9518,-129.9903,1.27,0.0,OOAXCC1,0.56,1.03
20,536639,1172868,2015,2015-06-01T04:52:10.190Z,45.9518,-129.9903,1.27,0.0,OOAXEC1,0.38,0.92
21,536640,1172869,2015,2015-06-01T05:08:11.970Z,45.9487,-129.9862,1.11,0.0,OOAXEC3,0.14,1.09
22,536641,1172869,2015,2015-06-01T05:08:11.970Z,45.9487,-129.9862,1.11,0.0,OOAXCC1,0.56,1.22
23,536642,1172869,2015,2015-06-01T05:08:11.970Z,45.9487,-129.9862,1.11,0.0,OOAXEC1,0.4,0.76
24,536643,1172872,2015,2015-06-01T07:36:43.960Z,45.9285,-129.9823,0.05,0.0,OOAXEC3,0.75,0.78
25,536644,1172872,2015,2015-06-01T07:36:43.960Z,45.9285,-129.9823,0.05,0.0,OOAXEC2,-1.05,1.06
26,536645,1172872,2015,2015-06-01T07:36:43.960Z,45.9285,-129.9823,0.05,0.0,OOAXEC1,1.71,2.83
27,536646,1172873,2015,2015-06-01T08:02:26.880Z,45.9618,-129.9317,0.59,0.0,OOAXAS1,2.46,3.61
28,536647,1172873,2015,2015-06-01T08:02:26.880Z,45.9618,-129.9317,0.59,0.0,OOAXEC1,1.29,1.33
29,536648,1172874,2015,2015-06-01T09:08:03.220Z,45.9732,-129.9975,1.37,0.0,OOAXAS2,1.11,2.02
30,536649,1172874,2015,2015-06-01T09:08:03.220Z,45.9732,-129.9975,1.37,0.0,OOAXEC3,0.98,1.97
31,536650,1172874,2015,2015-06-01T09:08:03.220Z,45.9732,-129.9975,1.37,0.0,OOAXEC2,0.95,1.92
32,536651,1172874,2015,2015-06-01T09:08:03.220Z,45.9732,-129.9975,1.37,0.0,OOAXCC1,0.65,1.2
33,536652,1172874,2015,2015-06-01T09:08:03.220Z,45.9732,-129.9975,1.37,0.0,OOAXEC1,0.76,1.62
34,536653,1172875,2015,2015-06-01T09:11:16.960Z,45.9827,-129.9877,0.64,0.0,OOAXAS2,1.25,2.12
35,536654,1172875,2015,2015-06-01T09:11:16.960Z,45.9827,-129.9877,0.64,0.0,OOAXAS1,1.61,2.77
36,536655,1172875,2015,2015-06-01T09:11:16.960Z,45.9827,-129.9877,0.64,0.0,OOAXCC1,0.83,1.54
37,536656,1172875,2015,2015-06-01T09:11:16.960Z,45.9827,-129.9877,0.64,0.0,OOAXEC1,0.87,1.68
38,536657,1172876,2015,2015-06-01T09:22:55.220Z,45.9377,-129.9783,0.28,0.0,OOAXEC2,-0.24,-0.24
39,536658,1172876,2015,2015-06-01T09:22:55.220Z,45.9377,-129.9783,0.28,0.0,OOAXCC1,1.28,1.3
40,536659,1172878,2015,2015-06-01T11:11:00.740Z,45.9173,-129.984,0.01,0.0,OOAXAS1,0.27,1.75
41,536660,1172878,2015,2015-06-01T11:11:00.740Z,45.9173,-129.984,0.01,0.0,OOAXCC1,2.19,2.23
42,536661,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXAS2,0.78,1.28
43,536662,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXEC3,0.45,0.94
44,536663,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXEC2,0.43,0.89
45,536664,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXAS1,0.6,1.21
46,536665,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXCC1,0.7,1.43
47,536666,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXEC1,0.39,0.8
48,536667,1172880,2015,2015-06-01T12:03:08.570Z,45.9435,-129.9823,1.34,0.0,OOAXID1,0.63,1.09
49,536668,1172881,2015,2015-06-01T12:48:32.860Z,45.954,-129.9915,1.38,0.0,OOAXEC3,0.69,1.33
50,536669,1172881,2015,2015-06-01T12:48:32.860Z,45.954,-129.9915,1.38,0.0,OOAXEC2,0.63,1.23
51,536670,1172881,2015,2015-06-01T12:48:32.860Z,45.954,-129.9915,1.38,0.0,OOAXAS1,0.75,1.33
52,536671,1172881,2015,2015-06-01T12:48:32.860Z,45.954,-129.9915,1.38,0.0,OOAXCC1,0.47,1.06
53,536672,1172881,2015,2015-06-01T12:48:32.860Z,45.954,-129.9915,1.38,0.0,OOAXEC1,0.45,0.99
54,536673,1172882,2015,2015-06-01T12:51:41.150Z,45.9205,-129.9932,0.58,0.0,OOAXEC3,0.8,0.83
55,536674,1172882,2015,2015-06-01T12:51:41.150Z,45.9205,-129.9932,0.58,0.0,OOAXEC2,1.08,1.11
56,536675,1172882,2015,2015-06-01T12:51:41.150Z,45.9205,-129.9932,0.58,0.0,OOAXAS1,0.42,0.46
57,536676,1172883,2015,2015-06-01T13:30:30.540Z,45.9142,-129.9922,0.13,0.0,OOAXAS1,0.45,0.47
58,536677,1172884,2015,2015-06-01T13:39:02.100Z,45.9603,-129.9895,0.16,0.0,OOAXEC3,0.96,1.81
59,536678,1172884,2015,2015-06-01T13:39:02.100Z,45.9603,-129.9895,0.16,0.0,OOAXCC1,0.71,1.3
60,536679,1172884,2015,2015-06-01T13:39:02.100Z,45.9603,-129.9895,0.16,0.0,OOAXEC1,0.39,1.38
61,536680,1172885,2015,2015-06-01T14:54:55.080Z,45.9027,-130.0043,0.75,0.0,OOAXAS1,0.33,0.36
62,536681,1172885,2015,2015-06-01T14:54:55.080Z,45.9027,-130.0043,0.75,0.0,OOAXEC1,1.61,2.81
63,536682,1172886,2015,2015-06-01T15:01:41.410Z,45.9425,-129.9797,0.8,0.0,OOAXEC3,0.34,0.81
64,536683,1172886,2015,2015-06-01T15:01:41.410Z,45.9425,-129.9797,0.8,0.0,OOAXAS1,0.56,1.13
65,536684,1172886,2015,2015-06-01T15:01:41.410Z,45.9425,-129.9797,0.8,0.0,OOAXEC1,0.35,0.83
66,536685,1172887,2015,2015-06-01T15:25:12.870Z,45.9883,-130.0208,0.9,0.0,OOAXAS2,1.26,2.13
67,536686,1172887,2015,2015-06-01T15:25:12.870Z,45.9883,-130.0208,0.9,0.0,OOAXEC3,2.15,3.12
68,536687,1172887,2015,2015-06-01T15:25:12.870Z,45.9883,-130.0208,0.9,0.0,OOAXAS1,1.47,2.85
69,536688,1172887,2015,2015-06-01T15:25:12.870Z,45.9883,-130.0208,0.9,0.0,OOAXCC1,0.81,1.49
70,536689,1172887,2015,2015-06-01T15:25:12.870Z,45.9883,-130.0208,0.9,0.0,OOAXEC1,0.9,1.74
71,536690,1172888,2015,2015-06-01T15:39:00.390Z,45.9517,-130.0457,2.12,0.0,OOAXCC1,0.82,1.59
72,536691,1172888,2015,2015-06-01T15:39:00.390Z,45.9517,-130.0457,2.12,0.0,OOAXEC1,1.22,2.26
73,536692,1172889,2015,2015-06-01T16:15:45.370Z,45.9167,-129.8938,0.01,0.0,OOAXCC1,0.54,5.32
74,536693,1172889,2015,2015-06-01T16:15:45.370Z,45.9167,-129.8938,0.01,0.0,OOAXEC1,1.62,3.25
75,536694,1172890,2015,2015-06-01T18:10:53.250Z,45.9423,-129.9818,0.82,0.0,OOAXEC3,0.36,0.79
76,536695,1172890,2015,2015-06-01T18:10:53.250Z,45.9423,-129.9818,0.82,0.0,OOAXAS1,0.54,1.12
77,536696,1172891,2015,2015-06-01T19:07:44.720Z,45.9008,-130.0347,0.08,0.0,OOAXAS2,0.98,2.51
78,536697,1172892,2015,2015-06-01T19:57:32.460Z,45.9712,-129.9988,1.72,0.0,OOAXAS2,1.08,1.95
79,536698,1172892,2015,2015-06-01T19:57:32.460Z,45.9712,-129.9988,1.72,0.0,OOAXEC1,0.72,1.57
80,536699,1172893,2015,2015-06-01T21:27:15.120Z,45.8923,-130.0212,0.06,0.0,OOAXEC3,1.31,3.66
81,536700,1172893,2015,2015-06-01T21:27:15.120Z,45.8923,-130.0212,0.06,0.0,OOAXEC1,2.31,3.59
82,536701,1172894,2015,2015-06-01T22:46:47.740Z,45.9653,-129.992,0.87,0.0,OOAXEC3,0.88,1.66
83,536702,1172894,2015,2015-06-01T22:46:47.740Z,45.9653,-129.992,0.87,0.0,OOAXEC2,0.84,1.59
84,536703,1172894,2015,2015-06-01T22:46:47.740Z,45.9653,-129.992,0.87,0.0,OOAXAS1,0.97,1.88
85,536704,1172894,2015,2015-06-01T22:46:47.740Z,45.9653,-129.992,0.87,0.0,OOAXCC1,0.51,1.14
86,536705,1172894,2015,2015-06-01T22:46:47.740Z,45.9653,-129.992,0.87,0.0,OOAXEC1,0.63,1.25
87,536706,1172895,2015,2015-06-01T23:19:01.880Z,45.9422,-129.9797,1.24,0.0,OOAXEC3,-0.13,0.86
88,536707,1172895,2015,2015-06-01T23:19:01.880Z,45.9422,-129.9797,1.24,0.0,OOAXAS1,0.58,1.17
89,536708,1172895,2015,2015-06-01T23:19:01.880Z,45.9422,-129.9797,1.24,0.0,OOAXEC1,0.43,0.88
90,536709,1172896,2015,2015-06-02T01:38:24.560Z,45.9613,-129.9913,0.26,0.0,OOAXAS2,0.83,1.83
91,536710,1172896,2015,2015-06-02T01:38:24.560Z,45.9613,-129.9913,0.26,0.0,OOAXEC3,1.25,1.86
92,536711,1172896,2015,2015-06-02T01:38:24.560Z,45.9613,-129.9913,0.26,0.0,OOAXEC2,0.81,1.73
93,536712,1172896,2015,2015-06-02T01:38:24.560Z,45.9613,-129.9913,0.26,0.0,OOAXCC1,0.59,1.45
94,536713,1172896,2015,2015-06-02T01:38:24.560Z,45.9613,-129.9913,0.26,0.0,OOAXEC1,0.49,1.46
95,536714,1172897,2015,2015-06-02T02:00:51.250Z,45.963,-129.995,2.11,0.0,OOAXEC2,0.89,1.58
96,536715,1172897,2015,2015-06-02T02:00:51.250Z,45.963,-129.995,2.11,0.0,OOAXCC1,0.56,1.23
97,536716,1172897,2015,2015-06-02T02:00:51.250Z,45.963,-129.995,2.11,0.0,OOAXEC1,0.68,1.31
98,536717,1172898,2015,2015-06-02T03:31:41.590Z,45.9498,-129.9975,0.56,0.0,OOAXEC3,0.72,1.36
99,536718,1172898,2015,2015-06-02T03:31:41.590Z,45.9498,-129.9975,0.56,0.0,OOAXEC2,0.66,1.3
100,536719,1172898,2015,2015-06-02T03:31:41.590Z,45.9498,-129.9975,0.56,0.0,OOAXCC1,0.23,0.96
101,536720,1172898,2015,2015-06-02T03:31:41.590Z,45.9498,-129.9975,0.56,0.0,OOAXEC1,0.7,1.0
102,536721,1172899,2015,2015-06-02T03:51:00.440Z,45.9708,-129.9873,2.47,0.0,OOAXEC3,1.0,1.93
103,536722,1172899,2015,2015-06-02T03:51:00.440Z,45.9708,-129.9873,2.47,0.0,OOAXEC2,0.98,1.84
104,536723,1172899,2015,2015-06-02T03:51:00.440Z,45.9708,-129.9873,2.47,0.0,OOAXEC1,0.78,1.52
105,536724,1172900,2015,2015-06-02T04:23:18.420Z,45.9337,-129.988,1.27,0.0,OOAXEC3,0.49,0.52
106,536725,1172900,2015,2015-06-02T04:23:18.420Z,45.9337,-129.988,1.27,0.0,OOAXAS1,-0.07,0.9
107,536726,1172901,2015,2015-06-02T04:27:39.250Z,45.9292,-129.9892,0.22,0.0,OOAXEC2,0.79,1.27
108,536727,1172901,2015,2015-06-02T04:27:39.250Z,45.9292,-129.9892,0.22,0.0,OOAXAS1,0.68,0.73
109,536728,1172904,2015,2015-06-02T12:42:25.640Z,45.9443,-129.9815,1.11,0.0,OOAXEC3,0.42,0.91
110,536729,1172904,2015,2015-06-02T12:42:25.640Z,45.9443,-129.9815,1.11,0.0,OOAXEC2,0.39,0.86
111,536730,1172904,2015,2015-06-02T12:42:25.640Z,45.9443,-129.9815,1.11,0.0,OOAXAS1,0.58,1.18
112,536731,1172904,2015,2015-06-02T12:42:25.640Z,45.9443,-129.9815,1.11,0.0,OOAXCC1,0.68,1.43
113,536732,1172904,2015,2015-06-02T12:42:25.640Z,45.9443,-129.9815,1.11,0.0,OOAXEC1,0.37,0.79
114,536733,1172905,2015,2015-06-02T12:44:15.340Z,45.958,-129.9962,0.23,0.0,OOAXEC3,1.05,1.78
115,536734,1172905,2015,2015-06-02T12:44:15.340Z,45.958,-129.9962,0.23,0.0,OOAXEC2,0.67,1.65
116,536735,1172905,2015,2015-06-02T12:44:15.340Z,45.958,-129.9962,0.23,0.0,OOAXCC1,0.36,0.88
117,536736,1172905,2015,2015-06-02T12:44:15.340Z,45.958,-129.9962,0.23,0.0,OOAXEC1,0.48,1.36
118,536737,1172907,2015,2015-06-02T13:18:26.850Z,45.9718,-129.9958,2.11,0.0,OOAXEC3,1.02,1.98
119,536738,1172907,2015,2015-06-02T13:18:26.850Z,45.9718,-129.9958,2.11,0.0,OOAXEC2,1.0,1.91
120,536739,1172907,2015,2015-06-02T13:18:26.850Z,45.9718,-129.9958,2.11,0.0,OOAXEC1,0.81,1.55
121,536740,1172908,2015,2015-06-02T14:01:08.410Z,45.9515,-129.994,0.84,0.0,OOAXCC1,0.51,0.93
122,536741,1172908,2015,2015-06-02T14:01:08.410Z,45.9515,-129.994,0.84,0.0,OOAXEC1,0.58,0.91
123,536742,1172909,2015,2015-06-02T14:17:27.140Z,45.9667,-129.9935,1.57,0.0,OOAXEC3,0.89,1.73
124,536743,1172909,2015,2015-06-02T14:17:27.140Z,45.9667,-129.9935,1.57,0.0,OOAXEC2,0.93,1.72
125,536744,1172909,2015,2015-06-02T14:17:27.140Z,45.9667,-129.9935,1.57,0.0,OOAXCC1,0.56,1.22
126,536745,1172909,2015,2015-06-02T14:17:27.140Z,45.9667,-129.9935,1.57,0.0,OOAXEC1,0.65,1.32
127,536746,1172910,2015,2015-06-02T14:20:32.330Z,45.8917,-130.0308,0.22,0.0,OOAXEC3,1.91,3.14
128,536747,1172911,2015,2015-06-02T15:32:03.700Z,45.9722,-129.9945,2.61,0.0,OOAXEC3,1.03,2.02
129,536748,1172911,2015,2015-06-02T15:32:03.700Z,45.9722,-129.9945,2.61,0.0,OOAXCC1,0.61,1.52
130,536749,1172911,2015,2015-06-02T15:32:03.700Z,45.9722,-129.9945,2.61,0.0,OOAXEC1,0.89,1.6
131,536750,1172912,2015,2015-06-02T17:03:49.530Z,45.97,-129.9898,3.22,0.0,OOAXAS2,1.22,2.08
132,536751,1172912,2015,2015-06-02T17:03:49.530Z,45.97,-129.9898,3.22,0.0,OOAXEC3,1.1,2.05
133,536752,1172912,2015,2015-06-02T17:03:49.530Z,45.97,-129.9898,3.22,0.0,OOAXEC2,1.04,1.91
134,536753,1172912,2015,2015-06-02T17:03:49.530Z,45.97,-129.9898,3.22,0.0,OOAXCC1,0.75,1.71
135,536754,1172912,2015,2015-06-02T17:03:49.530Z,45.97,-129.9898,3.22,0.0,OOAXEC1,0.85,1.63
136,536755,1172913,2015,2015-06-02T17:17:10.900Z,45.9767,-129.994,3.05,0.0,OOAXAS2,1.29,2.24
137,536756,1172913,2015,2015-06-02T17:17:10.900Z,45.9767,-129.994,3.05,0.0,OOAXEC3,1.16,2.23
138,536757,1172913,2015,2015-06-02T17:17:10.900Z,45.9767,-129.994,3.05,0.0,OOAXAS1,1.59,2.95
139,536758,1172913,2015,2015-06-02T17:17:10.900Z,45.9767,-129.994,3.05,0.0,OOAXCC1,0.85,1.75
140,536759,1172913,2015,2015-06-02T17:17:10.900Z,45.9767,-129.994,3.05,0.0,OOAXEC1,0.93,1.82
141,536760,1172914,2015,2015-06-02T17:48:39.430Z,45.8667,-129.9195,0.95,0.0,OOAXEC1,2.55,3.95
142,536761,1172915,2015,2015-06-02T17:55:31.460Z,45.958,-129.992,1.0,0.0,OOAXEC3,0.63,1.46
143,536762,1172915,2015,2015-06-02T17:55:31.460Z,45.958,-129.992,1.0,0.0,OOAXCC1,0.6,0.96
144,536763,1172915,2015,2015-06-02T17:55:31.460Z,45.958,-129.992,1.0,0.0,OOAXEC1,0.38,1.1
145,536764,1172916,2015,2015-06-02T18:26:57.040Z,45.9488,-129.9833,1.79,0.0,OOAXEC3,0.69,1.11
146,536765,1172916,2015,2015-06-02T18:26:57.040Z,45.9488,-129.9833,1.79,0.0,OOAXAS1,0.71,1.35
147,536766,1172916,2015,2015-06-02T18:26:57.040Z,45.9488,-129.9833,1.79,0.0,OOAXCC1,0.63,1.3
148,536767,1172916,2015,2015-06-02T18:26:57.040Z,45.9488,-129.9833,1.79,0.0,OOAXEC1,0.45,0.98
149,536768,1172917,2015,2015-06-02T22:57:53.250Z,45.9425,-129.9893,1.08,0.0,OOAXCC1,0.13,1.35
150,536769,1172917,2015,2015-06-02T22:57:53.250Z,45.9425,-129.9893,1.08,0.0,OOAXEC1,0.61,0.83
151,536770,1172918,2015,2015-06-03T00:03:57.630Z,45.9792,-129.9418,1.13,0.0,OOAXEC2,0.27,2.02
152,536771,1172918,2015,2015-06-03T00:03:57.630Z,45.9792,-129.9418,1.13,0.0,OOAXAS1,0.32,2.98
153,536772,1172919,2015,2015-06-03T00:08:34.160Z,45.942,-129.9825,0.82,0.0,OOAXAS1,0.51,1.03
154,536773,1172919,2015,2015-06-03T00:08:34.160Z,45.942,-129.9825,0.82,0.0,OOAXEC1,0.37,0.82
155,536774,1172921,2015,2015-06-03T00:35:55.900Z,45.935,-129.9658,0.86,0.0,OOAXEC2,0.48,0.46
156,536775,1172921,2015,2015-06-03T00:35:55.900Z,45.935,-129.9658,0.86,0.0,OOAXAS1,1.11,1.14
157,536776,1172922,2015,2015-06-03T00:56:34.420Z,45.9397,-129.9878,0.26,0.0,OOAXEC3,0.32,0.83
158,536777,1172922,2015,2015-06-03T00:56:34.420Z,45.9397,-129.9878,0.26,0.0,OOAXAS1,0.51,1.01
159,536778,1172923,2015,2015-06-03T02:12:04.760Z,45.939,-129.9942,0.07,0.0,OOAXEC1,0.22,1.54
160,536779,1172924,2015,2015-06-03T02:17:37.470Z,45.967,-130.0925,0.03,0.0,OOAXEC3,1.98,4.02
161,536780,1172924,2015,2015-06-03T02:17:37.470Z,45.967,-130.0925,0.03,0.0,OOAXEC1,1.92,3.99
162,536781,1172925,2015,2015-06-03T03:22:56.270Z,45.9657,-129.9972,2.19,0.0,OOAXEC3,0.96,1.81
163,536782,1172925,2015,2015-06-03T03:22:56.270Z,45.9657,-129.9972,2.19,0.0,OOAXEC2,0.91,1.73
164,536783,1172925,2015,2015-06-03T03:22:56.270Z,45.9657,-129.9972,2.19,0.0,OOAXCC1,0.64,1.21
165,536784,1172925,2015,2015-06-03T03:22:56.270Z,45.9657,-129.9972,2.19,0.0,OOAXEC1,0.71,1.44
166,536785,1172926,2015,2015-06-03T05:20:36.330Z,45.9637,-129.9957,2.03,0.0,OOAXEC3,0.92,1.7
167,536786,1172926,2015,2015-06-03T05:20:36.330Z,45.9637,-129.9957,2.03,0.0,OOAXEC2,0.88,1.62
168,536787,1172926,2015,2015-06-03T05:20:36.330Z,45.9637,-129.9957,2.03,0.0,OOAXCC1,0.54,1.21
169,536788,1172926,2015,2015-06-03T05:20:36.330Z,45.9637,-129.9957,2.03,0.0,OOAXEC1,0.66,1.34
170,536789,1172927,2015,2015-06-03T05:40:30.730Z,45.9683,-129.9942,2.32,0.0,OOAXAS2,1.12,1.92
171,536790,1172927,2015,2015-06-03T05:40:30.730Z,45.9683,-129.9942,2.32,0.0,OOAXEC3,0.97,1.91
172,536791,1172927,2015,2015-06-03T05:40:30.730Z,45.9683,-129.9942,2.32,0.0,OOAXEC2,0.93,1.77
173,536792,1172927,2015,2015-06-03T05:40:30.730Z,45.9683,-129.9942,2.32,0.0,OOAXCC1,0.64,1.45
174,536793,1172927,2015,2015-06-03T05:40:30.730Z,45.9683,-129.9942,2.32,0.0,OOAXEC1,0.74,1.49
175,536794,1172928,2015,2015-06-03T06:08:31.430Z,45.9785,-129.9978,2.63,0.0,OOAXAS2,1.32,2.26
176,536795,1172928,2015,2015-06-03T06:08:31.430Z,45.9785,-129.9978,2.63,0.0,OOAXCC1,0.84,1.65
177,536796,1172928,2015,2015-06-03T06:08:31.430Z,45.9785,-129.9978,2.63,0.0,OOAXEC1,0.92,1.85
178,536797,1172929,2015,2015-06-03T07:50:14.750Z,45.9728,-129.9617,1.31,0.0,OOAXCC1,1.1,1.83
179,536798,1172929,2015,2015-06-03T07:50:14.750Z,45.9728,-129.9617,1.31,0.0,OOAXEC1,0.71,1.58
180,536799,1172930,2015,2015-06-03T08:07:12.420Z,45.9773,-129.994,3.42,0.0,OOAXEC3,1.21,2.26
181,536800,1172930,2015,2015-06-03T08:07:12.420Z,45.9773,-129.994,3.42,0.0,OOAXEC1,1.01,1.87
182,536801,1172931,2015,2015-06-03T08:08:45.570Z,45.9792,-129.9835,0.64,0.0,OOAXAS2,1.18,1.98
183,536802,1172931,2015,2015-06-03T08:08:45.570Z,45.9792,-129.9835,0.64,0.0,OOAXEC3,1.02,1.96
184,536803,1172931,2015,2015-06-03T08:08:45.570Z,45.9792,-129.9835,0.64,0.0,OOAXAS1,1.46,2.69
185,536804,1172931,2015,2015-06-03T08:08:45.570Z,45.9792,-129.9835,0.64,0.0,OOAXCC1,0.91,1.49
186,536805,1172931,2015,2015-06-03T08:08:45.570Z,45.9792,-129.9835,0.64,0.0,OOAXEC1,0.73,1.56
187,536806,1172935,2015,2015-06-03T13:00:51.380Z,45.9318,-129.9582,0.01,0.0,OOAXEC3,-0.91,0.83
188,536807,1172936,2015,2015-06-03T13:07:25.490Z,45.9425,-129.9983,1.0,0.0,OOAXEC3,0.48,1.15
189,536808,1172936,2015,2015-06-03T13:07:25.490Z,45.9425,-129.9983,1.0,0.0,OOAXEC1,0.63,1.1
190,536809,1172937,2015,2015-06-03T13:27:34.690Z,45.9333,-130.0048,0.61,0.0,OOAXEC1,0.69,0.7
191,536810,1172938,2015,2015-06-03T14:08:26.180Z,45.9348,-130.0133,0.7,0.0,OOAXAS2,0.31,0.47
192,536811,1172938,2015,2015-06-03T14:08:26.180Z,45.9348,-130.0133,0.7,0.0,OOAXEC3,0.75,1.53
193,536812,1172938,2015,2015-06-03T14:08:26.180Z,45.9348,-130.0133,0.7,0.0,OOAXAS1,0.45,0.96
194,536813,1172938,2015,2015-06-03T14:08:26.180Z,45.9348,-130.0133,0.7,0.0,OOAXEC1,0.82,1.66
195,536814,1172940,2015,2015-06-03T16:03:19.420Z,45.9847,-129.9885,1.57,0.0,OOAXAS2,1.29,2.16
196,536815,1172940,2015,2015-06-03T16:03:19.420Z,45.9847,-129.9885,1.57,0.0,OOAXEC3,1.15,2.13
197,536816,1172940,2015,2015-06-03T16:03:19.420Z,45.9847,-129.9885,1.57,0.0,OOAXAS1,1.45,2.89
198,536817,1172940,2015,2015-06-03T16:03:19.420Z,45.9847,-129.9885,1.57,0.0,OOAXCC1,0.88,1.56
199,536818,1172940,2015,2015-06-03T16:03:19.420Z,45.9847,-129.9885,1.57,0.0,OOAXEC1,0.95,1.72
200,536819,1172942,2015,2015-06-03T16:17:27.220Z,45.9205,-130.0013,1.59,0.0,OOAXAS2,0.13,0.77
201,536820,1172942,2015,2015-06-03T16:17:27.220Z,45.9205,-130.0013,1.59,0.0,OOAXAS1,0.55,1.12
202,536821,1172942,2015,2015-06-03T16:17:27.220Z,45.9205,-130.0013,1.59,0.0,OOAXEC1,0.93,1.79
203,536822,1172944,2015,2015-06-03T20:07:49.600Z,45.9365,-130.0293,1.0,0.0,OOAXAS2,0.35,0.63
204,536823,1172944,2015,2015-06-03T20:07:49.600Z,45.9365,-130.0293,1.0,0.0,OOAXCC1,0.83,1.25
205,536824,1172945,2015,2015-06-03T20:36:02.140Z,45.9642,-129.9923,0.61,0.0,OOAXCC1,0.53,1.21
206,536825,1172945,2015,2015-06-03T20:36:02.140Z,45.9642,-129.9923,0.61,0.0,OOAXEC1,0.62,1.32
207,536826,1172946,2015,2015-06-03T21:12:06.200Z,45.957,-129.9647,0.01,0.0,OOAXCC1,1.07,1.08
208,536827,1172946,2015,2015-06-03T21:12:06.200Z,45.957,-129.9647,0.01,0.0,OOAXEC1,0.65,1.47
209,536828,1172947,2015,2015-06-04T01:31:21.960Z,45.969,-130.0527,1.41,0.0,OOAXCC1,0.28,0.7
210,536829,1172947,2015,2015-06-04T01:31:21.960Z,45.969,-130.0527,1.41,0.0,OOAXEC1,1.71,2.47
211,536830,1172948,2015,2015-06-04T02:08:08.300Z,45.9813,-129.9917,2.15,0.0,OOAXEC3,1.39,2.21
212,536831,1172948,2015,2015-06-04T02:08:08.300Z,45.9813,-129.9917,2.15,0.0,OOAXCC1,0.81,1.85
213,536832,1172948,2015,2015-06-04T02:08:08.300Z,45.9813,-129.9917,2.15,0.0,OOAXEC1,0.97,1.8
214,536833,1172949,2015,2015-06-04T03:14:19.170Z,45.9583,-129.9982,2.09,0.0,OOAXEC3,0.86,1.58
215,536834,1172949,2015,2015-06-04T03:14:19.170Z,45.9583,-129.9982,2.09,0.0,OOAXEC2,0.8,1.54
216,536835,1172949,2015,2015-06-04T03:14:19.170Z,45.9583,-129.9982,2.09,0.0,OOAXCC1,0.51,1.13
217,536836,1172949,2015,2015-06-04T03:14:19.170Z,45.9583,-129.9982,2.09,0.0,OOAXEC1,0.64,1.28
